market,funding_total_usd,region,city,funding_rounds,Founding_year,first_funding_year,last_funding_year,first_funding_gap,last_funding_gap,first_last_funding_gap,success
145,1300000,104,449,1,2012,2013,2013,1,1,0,0
210,4000000,131,242,1,2006,2006,2006,0,0,0,1
289,10020000,131,413,1,0,2005,2005,0,0,0,1
146,100000,5,59,1,0,2009,2009,0,0,0,0
95,10024049,131,486,7,2009,2009,2013,0,4,4,1
1,20600000,79,583,2,2009,2009,2012,0,3,3,1
47,1490000,104,89,1,1993,2014,2014,21,21,0,0
137,6000000,131,580,1,2012,2012,2012,0,0,0,1
47,1000000,131,564,1,0,2009,2009,0,0,0,1
115,42500002,122,517,7,2007,2009,2013,2,6,4,1
148,1200000,131,569,2,2010,2011,2011,1,1,0,0
47,875000,6,19,1,1996,2014,2014,18,18,0,0
105,4200000,22,388,1,2007,2007,2007,0,0,0,1
25,92899155,131,573,5,2003,2006,2009,3,6,3,1
47,96800000,131,242,5,2005,2008,2012,3,7,4,0
203,25107724,131,569,5,2005,2006,2009,1,4,3,1
309,5000000,104,449,1,2002,2005,2005,3,3,0,1
26,13000000,131,624,1,2007,2012,2012,5,5,0,1
363,200000000,36,244,1,0,2008,2008,0,0,0,0
137,30000000,140,593,4,2004,2006,2008,2,4,2,0
126,10000000,131,573,1,0,2008,2008,0,0,0,0
105,0,131,569,1,2011,2011,2011,0,0,0,1
79,1375000,151,646,3,2007,2008,2010,1,3,2,0
105,44720000,104,449,7,2006,2007,2014,1,8,7,1
309,2200000,135,478,3,2010,2011,2012,1,2,1,1
362,5000,93,416,1,2009,2009,2009,0,0,0,0
47,1268000,17,257,2,2008,2010,2010,2,2,0,1
142,39000000,104,449,3,2010,2010,2012,0,2,2,0
138,0,131,398,1,2007,2009,2009,2,2,0,1
309,2600000,131,530,3,2006,2007,2008,1,2,1,0
210,11450000,104,449,2,2010,2010,2011,0,1,1,1
116,0,131,569,1,2005,2008,2008,3,3,0,0
10,1000000,131,569,1,2012,2012,2012,0,0,0,0
102,0,131,569,1,2010,2010,2010,0,0,0,0
115,4000000,131,569,1,2001,2006,2006,5,5,0,0
305,0,135,518,1,2007,2008,2008,1,1,0,0
310,40000000,88,400,1,1994,2010,2010,16,16,0,0
105,0,13,43,3,2008,2008,2010,0,2,2,1
115,19500000,131,573,3,2002,2005,2007,3,5,2,1
224,11800000,17,666,2,2002,2005,2006,3,4,1,1
137,500000,104,449,1,2008,2010,2010,2,2,0,0
224,1000000,131,569,2,2007,2006,2007,-1,0,1,1
305,7500000,131,569,5,2012,2012,2013,0,1,1,1
115,6000000,131,432,1,2002,2006,2006,4,4,0,1
270,0,131,569,1,2013,2013,2013,0,0,0,1
8,16200000,17,99,2,2010,2011,2012,1,2,1,1
301,0,159,670,1,0,2012,2012,0,0,0,0
1,340000,17,457,1,2008,2007,2007,-1,-1,0,0
363,48000000,131,432,2,2002,2006,2007,4,5,1,0
29,116267844,131,569,2,0,2009,2010,0,0,1,0
210,60500000,123,189,1,0,2006,2006,0,0,0,1
210,10000000,72,310,2,2000,2005,2006,5,6,1,1
210,30000000,131,569,1,2001,2005,2005,4,4,0,1
309,4000000,17,453,1,1999,2012,2012,13,13,0,0
115,45000000,131,573,3,2008,2009,2011,1,3,2,1
146,550000,93,198,1,1993,2010,2010,17,17,0,0
115,2000000,116,182,1,2003,2006,2006,3,3,0,1
102,100000000,89,393,1,2034,2013,2013,-21,-21,0,1
145,1200000,11,38,2,0,2005,2011,0,0,6,0
210,4000000,104,449,1,2010,2010,2010,0,0,0,0
301,200000,105,199,1,2012,2012,2012,0,0,0,0
363,36000000,123,189,2,2000,2005,2006,5,6,1,1
309,2100000,140,593,2,2006,2007,2009,1,3,2,1
102,41000000,79,362,2,2007,2009,2010,2,3,1,1
309,900000,79,362,1,2006,2006,2006,0,0,0,0
309,660000,131,569,1,2007,2009,2009,2,2,0,0
137,10814672,79,93,4,1998,2010,2010,12,12,0,0
309,8256751,140,593,2,1999,2007,2010,8,11,3,1
63,75000,30,139,1,1981,2010,2010,29,29,0,1
48,890000,104,449,2,2007,2008,2009,1,2,1,0
126,5400000,116,521,1,2004,2010,2010,6,6,0,0
146,9450000,104,449,3,2007,2007,2011,0,4,4,1
309,16000000,131,486,1,1988,2006,2006,18,18,0,1
148,10000000,125,536,1,0,2012,2012,0,0,0,0
146,3000000,104,449,1,0,2010,2010,0,0,0,1
148,50000000,159,28,1,2006,2008,2008,2,2,0,1
148,13200000,75,337,1,0,2005,2005,0,0,0,1
146,0,107,476,2,2008,2006,2008,-2,0,2,0
148,3000000,40,23,1,0,2003,2003,0,0,0,1
146,2000000,131,624,1,2012,2012,2012,0,0,0,1
145,15000000,17,74,3,2010,2011,2013,1,3,2,0
301,400000,131,569,2,2010,2011,2012,1,2,1,0
155,3700000,101,238,1,2000,2013,2013,13,13,0,1
146,16980998,13,152,1,2000,2007,2007,7,7,0,1
29,123400000,117,251,3,2008,2012,2013,4,5,1,0
363,1000000,137,567,1,2002,2006,2006,4,4,0,0
113,11482,131,56,2,2012,2013,2014,1,2,1,0
266,31986800,17,22,3,0,2008,2011,0,0,3,1
29,3362500,59,444,3,2006,2009,2010,3,4,1,0
29,7333335,137,107,1,2007,2009,2009,2,2,0,1
99,250000,140,533,1,2004,2009,2009,5,5,0,0
210,889999,131,569,2,2006,2007,2010,1,4,3,0
309,16150000,159,670,3,2009,2010,2012,1,3,2,1
230,500000,79,679,1,2010,2010,2010,0,0,0,0
188,250000,140,597,1,2008,2008,2008,0,0,0,0
151,154000,79,679,1,2010,2011,2011,1,1,0,0
115,13020000,131,569,3,2007,2008,2010,1,3,2,1
154,500000000,116,493,1,1998,2014,2014,16,16,0,0
202,140000,104,449,1,2010,2011,2011,1,1,0,0
208,875000,131,569,2,2007,2007,2007,0,0,0,1
137,52000000,131,569,4,2003,2007,2010,4,7,3,1
363,0,144,136,1,0,2009,2009,0,0,0,0
20,1300000,131,569,2,2011,2011,2011,0,0,0,1
363,1000000,79,362,1,0,2009,2009,0,0,0,0
20,12000000,131,398,2,2007,2007,2009,0,2,2,1
309,14300000,17,74,2,2002,2011,2013,9,11,2,0
286,1000000,6,10,1,1999,2006,2006,7,7,0,1
79,5900000,131,486,1,2010,2012,2012,2,2,0,0
44,100000,131,569,1,2009,2010,2010,1,1,0,1
212,9550000,104,449,1,2004,2013,2013,9,9,0,1
115,0,17,611,1,2007,2010,2010,3,3,0,1
210,14664565,131,242,2,2005,2008,2009,3,4,1,1
79,1000000,131,569,1,2011,2011,2011,0,0,0,1
29,5760546,59,444,2,2004,2009,2011,5,7,2,1
49,125000,110,14,1,2008,2008,2008,0,0,0,0
54,600000,131,569,1,0,2014,2014,0,0,0,1
312,2000000,131,569,3,2009,2010,2012,1,3,2,1
289,0,17,132,1,0,2000,2000,0,0,0,1
137,0,131,486,1,2006,2006,2006,0,0,0,1
301,8950000,38,76,3,0,2006,2008,0,0,2,1
309,14000000,17,442,2,2004,2008,2008,4,4,0,1
123,25000,9,338,1,2011,2011,2011,0,0,0,0
79,5000000,79,362,1,0,2008,2008,0,0,0,0
145,1250000,120,47,1,2002,2010,2010,8,8,0,1
126,1000000,131,569,2,2008,2009,2009,1,1,0,1
79,0,131,569,1,2009,2010,2010,1,1,0,1
3,0,104,449,1,2010,2011,2011,1,1,0,0
79,1200000,131,573,1,0,2010,2010,0,0,0,0
20,0,131,569,1,2009,2009,2009,0,0,0,1
227,9000000,131,530,1,2001,2005,2005,4,4,0,0
284,500000,104,449,1,2011,2012,2012,1,1,0,1
347,50000,92,414,1,2010,2011,2011,1,1,0,0
12,2000000,131,569,2,2010,2011,2014,1,4,3,0
102,1300000,131,569,1,2011,2010,2010,-1,-1,0,0
9,0,104,449,1,2005,2008,2008,3,3,0,1
47,318000000,61,288,2,1998,2009,2009,11,11,0,1
301,1420000,104,89,1,2009,2009,2009,0,0,0,1
309,525000,6,324,1,2009,2009,2009,0,0,0,0
284,5000000,159,128,2,2006,2008,2011,2,5,3,0
301,1449998,104,449,4,2008,2008,2012,0,4,4,0
284,2300000,131,569,1,2005,2007,2007,2,2,0,1
102,1000000,131,56,1,0,2007,2007,0,0,0,0
291,0,11,38,1,2008,2009,2009,1,1,0,0
199,11300000,131,361,3,2011,2012,2013,1,2,1,0
79,75000000,9,34,1,1999,2007,2007,8,8,0,1
115,40000000,104,449,1,2005,2010,2010,5,5,0,0
8,1000000,131,530,1,0,2013,2013,0,0,0,1
79,750000,38,120,1,2007,2007,2007,0,0,0,0
208,0,131,570,1,0,2012,2012,0,0,0,0
309,112500,131,569,1,2011,2011,2011,0,0,0,0
309,13000000,140,593,1,2000,2005,2005,5,5,0,1
1,22750000,131,569,3,2007,2008,2011,1,4,3,1
79,600000,131,569,1,2009,2010,2010,1,1,0,0
210,67255150,9,34,3,2007,2010,2011,3,4,1,1
79,4500000,104,449,3,2012,2012,2014,0,2,2,0
210,1225000,104,449,2,2012,2012,2013,0,1,1,1
79,50000,116,493,1,2007,2010,2010,3,3,0,0
346,1100000,131,569,2,2008,2010,2010,2,2,0,1
148,63000000,17,74,3,1979,2009,2012,30,33,3,1
188,19200000,104,449,3,2007,2007,2010,0,3,3,1
192,20000,11,38,1,2010,2010,2010,0,0,0,0
309,57200000,143,292,3,0,2010,2013,0,0,3,0
102,500000,120,330,1,2011,2011,2011,0,0,0,0
79,0,131,569,1,2004,2008,2008,4,4,0,0
309,15200000,11,38,3,2006,2007,2009,1,3,2,1
309,11800000,11,38,2,0,2006,2009,0,0,3,1
52,9900000,131,486,2,2004,2006,2007,2,3,1,1
1,1200000,131,569,1,0,2011,2011,0,0,0,1
128,0,131,580,1,1981,1991,1991,10,10,0,1
188,1150000,104,449,2,0,2009,2010,0,0,1,0
79,100000,131,569,1,0,2007,2007,0,0,0,0
145,752000,38,177,2,2008,2008,2011,0,3,3,0
301,200000,79,583,1,2010,2010,2010,0,0,0,0
145,0,17,155,1,2008,2009,2009,1,1,0,0
137,0,9,34,1,2009,2009,2009,0,0,0,0
309,7000000,30,139,1,1989,2000,2000,11,11,0,1
137,9197854,135,518,2,2008,2013,2013,5,5,0,0
301,750000,131,56,1,2007,2008,2008,1,1,0,0
29,12725658,118,103,3,2012,2013,2014,1,2,1,0
301,25000,131,486,1,2013,2013,2013,0,0,0,0
346,1000000,79,583,1,0,2008,2008,0,0,0,1
148,5000000,123,189,1,1992,2009,2009,17,17,0,1
268,0,109,578,2,2006,2010,2010,4,4,0,0
309,1500000,93,96,1,2003,2005,2005,2,2,0,1
284,300000,36,167,1,2004,2004,2004,0,0,0,1
208,2330500,79,489,4,2008,2007,2010,-1,2,3,1
115,12500000,140,52,3,2005,2005,2006,0,1,1,1
109,53400191,123,429,6,2003,2006,2010,3,7,4,1
226,3000000,131,610,1,2006,2008,2008,2,2,0,1
115,35150000,137,567,3,2002,2002,2007,0,5,5,1
79,0,131,486,1,2009,2008,2008,-1,-1,0,0
102,106800000,104,449,5,2007,2007,2013,0,6,6,1
146,132000000,17,99,3,0,2010,2014,0,0,4,1
270,22500000,131,569,3,2010,2010,2012,0,2,2,1
309,50000,11,38,1,2006,2005,2005,-1,-1,0,1
29,59705235,61,674,3,0,2010,2012,0,0,2,1
284,400000,140,654,2,2009,2009,2010,0,1,1,0
314,125000,79,142,1,2010,2011,2011,1,1,0,0
337,14000000,30,139,4,1999,1999,2001,0,2,2,1
36,21500000,30,139,2,0,2000,2000,0,0,0,1
1,51357500,104,449,4,2005,2006,2010,1,5,4,0
301,0,38,76,1,2007,2007,2007,0,0,0,0
25,23600000,140,593,1,0,2014,2014,0,0,0,0
208,2240000,131,530,2,2006,2007,2008,1,2,1,0
309,797181,131,101,1,2012,2014,2014,2,2,0,0
309,42000000,131,242,1,2009,2009,2009,0,0,0,0
289,20700000,131,398,4,2006,2007,2010,1,4,3,0
115,965000,31,141,2,2009,2011,2012,2,3,1,1
301,16500000,140,593,3,2012,2002,2006,-10,-6,4,1
309,2962500,117,494,1,1998,2009,2009,11,11,0,1
309,6797785,17,155,3,2009,2009,2011,0,2,2,0
266,3915000,104,449,2,2008,2010,2010,2,2,0,1
95,2600000,123,522,2,2006,2006,2007,0,1,1,1
137,100000,59,474,1,2013,2014,2014,1,1,0,0
309,34700000,137,567,4,2005,2005,2010,0,5,5,1
266,15000000,104,449,1,0,2006,2006,0,0,0,1
250,27132127,131,569,6,2003,2004,2009,1,6,5,1
159,2000000,131,486,2,2008,2008,2009,0,1,1,1
29,1341116,27,126,3,2008,2010,2011,2,3,1,1
29,6245999,58,332,4,2005,2010,2014,5,9,4,0
346,5717561,120,512,5,1995,2004,2013,9,18,9,1
137,250000,118,499,2,0,2007,2008,0,0,1,1
29,1200000,96,430,1,2000,2010,2010,10,10,0,1
286,9000000,131,530,2,2010,2011,2011,1,1,0,1
309,10000000,131,432,1,2004,2008,2008,4,4,0,0
115,25000000,36,167,1,0,2006,2006,0,0,0,1
126,50000,17,99,3,2010,2011,2012,1,2,1,1
205,13245605,137,567,8,2004,2009,2013,5,9,4,0
284,0,131,569,2,2009,2010,2010,1,1,0,0
283,3980000,17,99,2,2007,2010,2011,3,4,1,1
115,500000,131,573,1,2013,2013,2013,0,0,0,0
148,0,105,370,1,1997,2010,2010,13,13,0,1
29,64940000,131,530,3,2010,2009,2011,-1,1,2,1
29,20596287,160,697,3,1999,2010,2014,11,15,4,0
210,0,131,569,1,2011,2011,2011,0,0,0,0
309,500000,131,432,1,2008,2008,2008,0,0,0,0
309,7300000,109,418,1,2004,2006,2006,2,2,0,1
284,5000000,11,38,1,2004,2005,2005,1,1,0,1
282,1600000,131,569,1,2009,2011,2011,2,2,0,1
309,6000000,48,227,1,2003,2006,2006,3,3,0,1
283,0,79,655,1,2006,2006,2006,0,0,0,1
63,0,9,13,1,1999,2009,2009,10,10,0,0
309,25500100,99,435,3,2004,2007,2012,3,8,5,0
268,2500000,30,66,2,1997,1999,2000,2,3,1,1
309,30000000,131,570,2,2008,2010,2011,2,3,1,0
47,147863878,135,472,11,1985,2006,2013,21,28,7,1
241,118000,148,628,2,2006,2006,2006,0,0,0,1
301,7000000,93,190,2,2000,2006,2013,6,13,7,0
309,5650000,11,38,6,2009,2010,2013,1,4,3,1
309,0,131,569,1,2009,2010,2010,1,1,0,0
115,3000000,116,272,1,2001,2010,2010,9,9,0,1
115,6000000,30,462,1,1995,2005,2005,10,10,0,1
126,1000000,30,139,1,0,2006,2006,0,0,0,1
1,1500000,131,610,1,1999,2007,2007,8,8,0,1
286,6760000,61,288,2,2006,2006,2010,0,4,4,0
1,0,131,398,1,2005,2005,2005,0,0,0,1
94,6450000,9,34,4,1999,2009,2013,10,14,4,1
29,15400000,131,530,1,1998,2010,2010,12,12,0,1
256,15400000,131,530,1,0,2005,2005,0,0,0,1
121,1300000,131,569,2,2010,2010,2012,0,2,2,0
325,0,79,653,1,2005,2011,2011,6,6,0,1
148,1155000,79,362,2,2007,2008,2009,1,2,1,1
146,31000000,30,139,2,1994,2008,2008,14,14,0,1
115,14400000,131,569,2,2012,2012,2013,0,1,1,1
363,22400000,123,522,3,2003,2005,2008,2,5,3,1
115,35856605,131,570,5,2001,2003,2013,2,12,10,1
145,13504564,104,449,1,0,2013,2013,0,0,0,0
29,43000000,105,496,3,2005,2011,2013,6,8,2,1
145,28750000,17,701,1,2001,2007,2007,6,6,0,1
113,41341484,131,624,4,0,2009,2011,0,0,2,1
146,18000000,36,500,1,2002,2008,2008,6,6,0,1
1,1790000,116,334,1,1996,2007,2007,11,11,0,1
115,1900000,17,74,1,1998,2012,2012,14,14,0,1
29,63300000,116,68,1,1983,2014,2014,31,31,0,0
282,0,131,530,1,2009,2009,2009,0,0,0,0
79,8500000,131,569,1,0,2006,2006,0,0,0,1
363,0,104,449,1,1985,2010,2010,25,25,0,1
200,6500000,131,573,2,2009,2012,2013,3,4,1,1
224,250000,140,593,1,2013,2013,2013,0,0,0,0
8,4300000,131,580,1,0,2012,2012,0,0,0,1
146,13881227,131,450,2,0,2008,2009,0,0,1,1
149,0,101,84,1,1998,2004,2004,6,6,0,1
79,0,104,449,1,2005,2008,2008,3,3,0,1
339,5100000,131,569,2,2011,2012,2013,1,2,1,0
138,25000,103,447,1,2007,2007,2007,0,0,0,0
301,57500000,131,569,3,2010,2010,2012,0,2,2,1
309,2000000,36,225,1,0,2006,2006,0,0,0,0
309,8800000,131,580,1,1999,2006,2006,7,7,0,1
1,0,131,624,1,2009,2009,2009,0,0,0,0
64,1420698,104,449,4,2007,2008,2011,1,4,3,1
116,16150000,30,139,3,2000,2000,2001,0,1,1,1
126,10000000,24,196,1,1998,2012,2012,14,14,0,0
309,49750000,59,271,1,1985,2011,2011,26,26,0,1
108,52500000,67,537,4,1987,2005,2007,18,20,2,1
1,50000,17,99,1,2012,2012,2012,0,0,0,1
1,25000000,131,573,1,0,2008,2008,0,0,0,1
115,31018951,6,299,4,2001,2005,2010,4,9,5,1
115,0,31,295,1,0,2011,2011,0,0,0,0
1,13250000,38,76,2,2006,2010,2012,4,6,2,1
198,150000,81,604,1,0,2011,2011,0,0,0,1
309,80000000,131,398,3,2000,2005,2007,5,7,2,1
309,0,105,516,1,1987,1996,1996,9,9,0,1
29,85000000,137,321,3,0,2007,2011,0,0,4,1
309,3800000,9,34,1,0,2010,2010,0,0,0,1
115,3500000,159,534,1,1996,2005,2005,9,9,0,1
37,23950000,159,58,5,2004,2005,2010,1,6,5,1
289,18000000,110,479,1,0,2006,2006,0,0,0,1
126,515000,38,76,2,2006,2007,2007,1,1,0,1
309,13621199,10,201,5,2001,2008,2011,7,10,3,1
1,650142,59,464,1,2010,2010,2010,0,0,0,0
49,15500000,17,666,2,2004,2006,2007,2,3,1,1
309,12560000,36,167,2,1999,2006,2007,7,8,1,1
368,17500000,137,567,2,2004,2005,2007,1,3,2,1
1,18100000,104,449,1,2007,2009,2009,2,2,0,1
146,20000000,17,236,1,2006,2009,2009,3,3,0,1
47,35000000,5,12,1,2008,2010,2010,2,2,0,0
137,1250000,144,617,1,2007,2007,2007,0,0,0,0
79,500000,93,559,1,1996,2012,2012,16,16,0,1
126,7228704,38,120,5,2009,2010,2013,1,4,3,0
29,37400000,131,486,2,2000,2006,2009,6,9,3,1
149,0,117,592,1,2012,2013,2013,1,1,0,1
289,4000000,11,38,1,2008,2010,2010,2,2,0,1
314,75000,30,139,1,2011,2011,2011,0,0,0,0
1,4200000,148,144,1,2009,2010,2010,1,1,0,0
289,6000000,131,570,1,2003,2006,2006,3,3,0,1
146,163400000,17,666,2,2001,2009,2010,8,9,1,0
264,200000,159,659,1,1999,2005,2005,6,6,0,0
29,15000000,48,227,1,0,2009,2009,0,0,0,1
137,37500,38,266,2,2006,2009,2010,3,4,1,0
1,5000000,116,493,3,2007,2007,2009,0,2,2,1
29,13000000,17,99,1,0,2010,2010,0,0,0,0
148,13098401,118,499,2,1987,2006,2009,19,22,3,1
305,12645126,131,569,5,2007,2008,2010,1,3,2,1
309,155000,104,449,1,2011,2011,2011,0,0,0,0
309,7750000,131,570,1,0,2011,2011,0,0,0,1
145,5000000,131,166,1,0,2012,2012,0,0,0,1
29,59864364,59,267,2,0,2009,2010,0,0,1,1
358,30000,11,662,1,2007,2008,2008,1,1,0,0
115,10000000,17,62,2,1997,2005,2007,8,10,2,1
29,74170000,131,610,4,2007,2009,2013,2,6,4,1
286,15400000,131,624,1,2002,2006,2006,4,4,0,1
348,4258500,79,164,1,2006,2011,2011,5,5,0,0
29,2517000,101,439,2,2009,2010,2012,1,3,2,0
250,3800000,131,56,1,2008,2012,2012,4,4,0,1
29,1000000,17,386,1,0,2011,2011,0,0,0,1
282,0,131,486,1,2012,2012,2012,0,0,0,1
286,61500000,131,564,2,2000,2002,2004,2,4,2,1
309,6000000,36,300,1,0,2005,2005,0,0,0,1
102,400000,38,76,1,1998,2007,2007,9,9,0,1
29,6999006,122,517,2,0,2010,2010,0,0,0,0
210,32200000,131,569,3,2005,2006,2008,1,3,2,1
6,15104119,131,569,4,2009,2009,2014,0,5,5,1
79,97950,101,25,1,0,2010,2010,0,0,0,0
309,200000,159,391,1,2007,2007,2007,0,0,0,0
79,2300000,131,624,1,0,2008,2008,0,0,0,1
258,442772,79,203,1,0,2010,2010,0,0,0,1
115,500000,88,438,2,2009,2009,2009,0,0,0,0
309,3200000,79,362,1,0,2010,2010,0,0,0,0
336,100000000,17,99,1,1996,2006,2006,10,10,0,1
79,1340000,11,38,2,0,2006,2011,0,0,5,0
309,0,59,446,1,2007,2007,2007,0,0,0,0
309,10964643,59,135,3,1997,1999,2007,2,10,8,1
309,10000000,131,580,2,2001,2005,2007,4,6,2,1
235,205000,144,557,1,2006,2008,2008,2,2,0,0
363,1840000,30,467,1,0,2010,2010,0,0,0,1
12,235000,36,535,1,2011,2012,2012,1,1,0,0
63,4000000,11,38,1,2006,2007,2007,1,1,0,0
369,0,104,449,1,1995,2001,2001,6,6,0,1
198,19400000,131,363,2,2000,2006,2008,6,8,2,1
250,175000,38,120,2,2008,2010,2012,2,4,2,0
145,5000000,137,567,1,2007,2008,2008,1,1,0,0
29,20000000,131,610,1,2007,2009,2009,2,2,0,1
29,3254737,26,158,1,2008,2013,2013,5,5,0,0
309,13700000,131,580,2,2001,2005,2007,4,6,2,0
154,800000000,137,567,1,2051,2014,2014,-37,-37,0,0
309,25999968,159,138,5,2002,2006,2010,4,8,4,1
1,9000000,79,583,3,2006,2006,2008,0,2,2,1
79,16700000,17,453,1,2008,2008,2008,0,0,0,0
210,3628372,105,516,1,2007,2009,2009,2,2,0,1
358,33000000,131,432,4,2005,2006,2009,1,4,3,1
102,75000000,79,375,1,1995,2014,2014,19,19,0,0
353,6000000,131,569,2,2006,2008,2009,2,3,1,1
115,4500000,79,2,2,2000,2003,2006,3,6,3,1
79,0,79,362,3,2000,2001,2003,1,3,2,1
18,9000000,131,504,2,2005,2005,2006,0,1,1,0
145,9130000,131,432,2,1999,2009,2012,10,13,3,1
309,43500000,131,569,4,2001,2005,2011,4,10,6,1
309,50000,77,353,1,1997,2006,2006,9,9,0,0
289,15263250,11,38,3,2007,2010,2012,3,5,2,1
210,21500000,131,398,3,2005,2007,2008,2,3,1,1
208,8000000,58,211,1,0,2008,2008,0,0,0,0
208,21350000,30,139,6,1993,1999,2002,6,9,3,1
1,6600000,131,530,1,0,2008,2008,0,0,0,0
301,5000000,87,408,1,2005,2006,2006,1,1,0,1
336,325000,104,449,2,2012,2012,2012,0,0,0,0
336,2400000,131,569,1,0,2012,2012,0,0,0,1
210,0,118,499,1,2009,2011,2011,2,2,0,1
68,17950000,131,573,3,2003,2003,2006,0,3,3,1
1,88651133,104,449,7,2005,2005,2009,0,4,4,1
325,69426794,131,486,5,2001,2007,2013,6,12,6,1
284,5000000,131,242,1,2002,2003,2003,1,1,0,1
79,42000000,159,391,4,2004,2005,2009,1,5,4,1
79,5550000,93,417,2,2003,2004,2006,1,3,2,1
309,1710000,51,228,2,2009,2009,2011,0,2,2,1
284,52500000,140,593,4,2004,2005,2008,1,4,3,1
111,200000,104,449,1,2008,2008,2008,0,0,0,0
111,30000,122,517,2,2010,2008,2010,-2,0,2,0
79,1200000,104,709,1,2007,2009,2009,2,2,0,0
79,900000,159,670,1,2010,2010,2010,0,0,0,0
1,35000,30,139,2,2012,2013,2013,1,1,0,0
327,45000000,104,449,1,2006,2007,2007,1,1,0,1
309,5200000,131,486,1,0,2004,2004,0,0,0,1
208,5400000,140,593,1,2006,2007,2007,1,1,0,1
115,18700000,9,34,2,2009,2010,2011,1,2,1,1
29,75000,101,84,1,0,2014,2014,0,0,0,0
299,1000000,117,494,1,2009,2010,2010,1,1,0,0
301,3500000,104,449,1,2010,2010,2010,0,0,0,1
296,0,81,694,1,2008,2060,2060,52,52,0,0
210,121500000,17,74,7,2005,2005,2012,0,7,7,1
210,100000,59,271,1,2010,2011,2011,1,1,0,0
203,2250000,79,362,2,2007,2010,2012,3,5,2,1
79,250250,131,398,1,2011,2011,2011,0,0,0,1
126,7500000,104,449,1,0,2012,2012,0,0,0,0
294,5000000,131,624,3,2005,2005,2007,0,2,2,1
309,11000000,131,432,3,2003,2005,2008,2,5,3,1
210,9500000,131,569,2,0,2008,2008,0,0,0,0
29,35000000,131,610,1,0,2006,2006,0,0,0,1
309,0,11,118,2,2011,2012,2012,1,1,0,0
85,19743770,131,486,3,2005,2005,2010,0,5,5,1
250,2000000,104,449,1,0,2012,2012,0,0,0,1
146,18916000,93,416,3,2006,2007,2009,1,3,2,0
210,2304999,131,569,3,2011,2011,2013,0,2,2,1
309,11000000,131,624,1,0,2006,2006,0,0,0,1
301,5000000,131,486,1,2011,2010,2010,-1,-1,0,1
336,235024070,59,620,6,2004,2004,2012,0,8,8,1
362,7575000,131,398,3,2010,2011,2013,1,3,2,0
309,41000000,131,432,3,2003,2005,2009,2,6,4,1
341,255000,80,364,1,2010,2011,2011,1,1,0,0
286,4100000,131,569,2,2012,2012,2013,0,1,1,0
301,20000,11,38,1,2010,2010,2010,0,0,0,1
69,5000000,131,569,1,2006,2007,2007,1,1,0,1
0,400000,131,569,1,2008,2008,2008,0,0,0,1
115,14000000,131,570,1,1983,2007,2007,24,24,0,1
210,1750000,36,167,2,2008,2010,2011,2,3,1,1
219,120000,9,34,2,2009,2009,2010,0,1,1,1
69,39007789,104,449,3,2004,2006,2008,2,4,2,1
8,20000000,131,580,1,2006,2008,2008,2,2,0,0
137,0,100,437,1,2007,2007,2007,0,0,0,0
79,0,61,288,1,2008,2008,2008,0,0,0,0
115,14020000,140,528,2,0,2005,2006,0,0,1,1
177,3000000,79,362,1,2005,2008,2008,3,3,0,0
359,18400000,137,567,6,2006,2006,2011,0,5,5,1
336,1800000,116,493,1,2007,2013,2013,6,6,0,1
50,20000000,140,593,1,2008,2010,2010,2,2,0,0
210,770000,131,569,1,2010,2010,2010,0,0,0,1
227,4914999,11,38,4,2007,2008,2014,1,7,6,0
8,2999000,104,449,1,0,2010,2010,0,0,0,0
309,500000,104,449,1,2011,2012,2012,1,1,0,1
79,0,79,362,2,0,2012,2012,0,0,0,1
227,4480000,137,567,1,0,2006,2006,0,0,0,1
79,0,131,569,1,2012,2012,2012,0,0,0,1
203,7300000,131,569,3,2005,2005,2008,0,3,3,1
301,770000,131,569,2,2011,2011,2011,0,0,0,0
137,0,131,412,1,2013,2013,2013,0,0,0,0
105,0,79,322,1,2012,2012,2012,0,0,0,0
25,200000,131,580,1,2003,2010,2010,7,7,0,1
144,11600000,17,461,2,2003,2003,2006,0,3,3,1
79,150000,104,449,1,2008,2007,2007,-1,-1,0,0
145,58000000,131,166,2,0,2008,2008,0,0,0,1
214,1200000,79,362,1,2006,2008,2008,2,2,0,0
309,8700000,140,593,1,2000,2005,2005,5,5,0,0
301,40000000,131,569,6,2008,2009,2013,1,5,4,1
79,1000000,104,449,1,2008,2008,2008,0,0,0,1
105,4600000,29,131,2,2007,2007,2007,0,0,0,0
47,12000000,137,441,1,0,2008,2008,0,0,0,1
309,94885095,131,580,7,2009,2009,2011,0,2,2,1
110,500000,1,3,1,2003,2006,2006,3,3,0,1
115,7710995,104,449,3,2001,2002,2010,1,9,8,1
14,20000,6,299,1,2006,2008,2008,2,2,0,0
245,410000,30,139,1,2011,2012,2012,1,1,0,0
236,1800000,131,569,1,2012,2013,2013,1,1,0,1
79,4500000,131,569,2,2008,2009,2010,1,2,1,0
289,7000000,131,413,1,2003,2007,2007,4,4,0,0
47,88800000,17,366,3,2001,2008,2010,7,9,2,0
309,2000000,131,398,1,1999,2006,2006,7,7,0,1
137,19000000,131,569,4,2006,2007,2013,1,7,6,1
1,36140000,131,569,5,2003,2006,2013,3,10,7,1
29,3000000,131,274,1,1995,2006,2006,11,11,0,1
79,55237600,131,432,5,2005,2005,2009,0,4,4,1
